LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes;
CHN;STINT;TOT;PC_PA;M;1997-10;85.686;;
CHN;STINT;TOT;PC_PA;M;1997-11;8.707;;
CHN;STINT;TOT;PC_PA;M;1997-12;9;;
CHN;STINT;TOT;PC_PA;M;1998-01;8.719;;
CHN;STINT;TOT;PC_PA;M;1998-02;85.962;;
CHN;STINT;TOT;PC_PA;M;1998-03;87.092;;
CHN;STINT;TOT;PC_PA;M;1998-04;6.88;;
CHN;STINT;TOT;PC_PA;M;1998-05;74.466;;
CHN;STINT;TOT;PC_PA;M;1998-06;69.244;;
CHN;STINT;TOT;PC_PA;M;1998-07;59.877;;
CHN;STINT;TOT;PC_PA;M;1998-08;6.752;;
CHN;STINT;TOT;PC_PA;M;1998-09;5.355;;
CHN;STINT;TOT;PC_PA;M;1998-10;52.292;;
CHN;STINT;TOT;PC_PA;M;1998-11;67.931;;
CHN;STINT;TOT;PC_PA;M;1998-12;48.665;;
CHN;STINT;TOT;PC_PA;M;1999-01;45.161;;
CHN;STINT;TOT;PC_PA;M;1999-02;62.767;;
CHN;STINT;TOT;PC_PA;M;1999-03;43.972;;
CHN;STINT;TOT;PC_PA;M;1999-04;43.383;;
CHN;STINT;TOT;PC_PA;M;1999-05;42.458;;
CHN;STINT;TOT;PC_PA;M;1999-06;34.632;;
CHN;STINT;TOT;PC_PA;M;1999-07;28.688;;
CHN;STINT;TOT;PC_PA;M;1999-08;28.003;;
CHN;STINT;TOT;PC_PA;M;1999-09;27.752;;
CHN;STINT;TOT;PC_PA;M;1999-10;27.973;;
CHN;STINT;TOT;PC_PA;M;1999-11;27.629;;
CHN;STINT;TOT;PC_PA;M;1999-12;26.592;;
CHN;STINT;TOT;PC_PA;M;2000-01;27.155;;
CHN;STINT;TOT;PC_PA;M;2000-02;27.268;;
CHN;STINT;TOT;PC_PA;M;2000-03;26.435;;
CHN;STINT;TOT;PC_PA;M;2000-04;26.423;;
CHN;STINT;TOT;PC_PA;M;2000-05;25.682;;
CHN;STINT;TOT;PC_PA;M;2000-06;24.485;;
CHN;STINT;TOT;PC_PA;M;2000-07;25.058;;
CHN;STINT;TOT;PC_PA;M;2000-08;24.385;;
CHN;STINT;TOT;PC_PA;M;2000-09;24.197;;
CHN;STINT;TOT;PC_PA;M;2000-10;24.964;;
CHN;STINT;TOT;PC_PA;M;2000-11;23.392;;
CHN;STINT;TOT;PC_PA;M;2000-12;32.674;;
CHN;STINT;TOT;PC_PA;M;2001-01;28.258;;
CHN;STINT;TOT;PC_PA;M;2001-02;28.275;;
CHN;STINT;TOT;PC_PA;M;2001-03;26.494;;
CHN;STINT;TOT;PC_PA;M;2001-04;25.887;;
CHN;STINT;TOT;PC_PA;M;2001-05;25.457;;
CHN;STINT;TOT;PC_PA;M;2001-06;25.516;;
CHN;STINT;TOT;PC_PA;M;2001-07;24.958;;
CHN;STINT;TOT;PC_PA;M;2001-08;24.372;;
CHN;STINT;TOT;PC_PA;M;2001-09;23.849;;
CHN;STINT;TOT;PC_PA;M;2001-10;23.417;;
CHN;STINT;TOT;PC_PA;M;2001-11;23.371;;
CHN;STINT;TOT;PC_PA;M;2001-12;22.688;;
CHN;STINT;TOT;PC_PA;M;2002-01;22.796;;
CHN;STINT;TOT;PC_PA;M;2002-02;21.624;;
CHN;STINT;TOT;PC_PA;M;2002-03;20.207;;
CHN;STINT;TOT;PC_PA;M;2002-04;1.99;;
CHN;STINT;TOT;PC_PA;M;2002-05;1.982;;
CHN;STINT;TOT;PC_PA;M;2002-06;1.97;;
CHN;STINT;TOT;PC_PA;M;2002-07;2.03;;
CHN;STINT;TOT;PC_PA;M;2002-08;2.12;;
CHN;STINT;TOT;PC_PA;M;2002-09;2.23;;
CHN;STINT;TOT;PC_PA;M;2002-10;2.34;;
CHN;STINT;TOT;PC_PA;M;2002-11;2.33;;
CHN;STINT;TOT;PC_PA;M;2002-12;2.37;;
CHN;STINT;TOT;PC_PA;M;2003-01;2.39;;
CHN;STINT;TOT;PC_PA;M;2003-02;2.31;;
CHN;STINT;TOT;PC_PA;M;2003-03;2.24;;
CHN;STINT;TOT;PC_PA;M;2003-04;2.17;;
CHN;STINT;TOT;PC_PA;M;2003-05;2.16;;
CHN;STINT;TOT;PC_PA;M;2003-06;2.28;;
CHN;STINT;TOT;PC_PA;M;2003-07;2.34;;
CHN;STINT;TOT;PC_PA;M;2003-08;2.36;;
CHN;STINT;TOT;PC_PA;M;2003-09;3.68;;
CHN;STINT;TOT;PC_PA;M;2003-10;3.45;;
CHN;STINT;TOT;PC_PA;M;2003-11;3.1;;
CHN;STINT;TOT;PC_PA;M;2003-12;2.94;;
CHN;STINT;TOT;PC_PA;M;2004-01;2.84;;
CHN;STINT;TOT;PC_PA;M;2004-02;2.33;;
CHN;STINT;TOT;PC_PA;M;2004-03;2.27;;
CHN;STINT;TOT;PC_PA;M;2004-04;2.61;;
CHN;STINT;TOT;PC_PA;M;2004-05;2.81;;
CHN;STINT;TOT;PC_PA;M;2004-06;3.11;;
CHN;STINT;TOT;PC_PA;M;2004-07;3.03;;
CHN;STINT;TOT;PC_PA;M;2004-08;3;;
CHN;STINT;TOT;PC_PA;M;2004-09;2.93;;
CHN;STINT;TOT;PC_PA;M;2004-10;2.94;;
CHN;STINT;TOT;PC_PA;M;2004-11;2.91;;
CHN;STINT;TOT;PC_PA;M;2004-12;2.73;;
CHN;STINT;TOT;PC_PA;M;2005-01;2.49;;
CHN;STINT;TOT;PC_PA;M;2005-02;2.38;;
CHN;STINT;TOT;PC_PA;M;2005-03;2.51;;
CHN;STINT;TOT;PC_PA;M;2005-04;2.21;;
CHN;STINT;TOT;PC_PA;M;2005-05;1.52;;
CHN;STINT;TOT;PC_PA;M;2005-06;1.5;;
CHN;STINT;TOT;PC_PA;M;2005-07;1.54;;
CHN;STINT;TOT;PC_PA;M;2005-08;1.49;;
CHN;STINT;TOT;PC_PA;M;2005-09;1.52;;
CHN;STINT;TOT;PC_PA;M;2005-10;1.83;;
CHN;STINT;TOT;PC_PA;M;2005-11;1.53;;
CHN;STINT;TOT;PC_PA;M;2005-12;1.77;;
CHN;STINT;TOT;PC_PA;M;2006-02;1.78;;
CHN;STINT;TOT;PC_PA;M;2006-03;1.89;;
CHN;STINT;TOT;PC_PA;M;2006-04;2.24;;
CHN;STINT;TOT;PC_PA;M;2006-05;2.27;;
CHN;STINT;TOT;PC_PA;M;2006-06;2.51;;
CHN;STINT;TOT;PC_PA;M;2006-07;3.12;;
CHN;STINT;TOT;PC_PA;M;2006-08;2.85;;
CHN;STINT;TOT;PC_PA;M;2006-09;2.72;;
CHN;STINT;TOT;PC_PA;M;2006-10;2.7;;
CHN;STINT;TOT;PC_PA;M;2006-11;2.98;;
CHN;STINT;TOT;PC_PA;M;2006-12;2.84;;
CHN;STINT;TOT;PC_PA;M;2007-01;2.63;;
CHN;STINT;TOT;PC_PA;M;2007-02;2.82;;
CHN;STINT;TOT;PC_PA;M;2007-03;2.63;;
CHN;STINT;TOT;PC_PA;M;2007-04;3.91;;
CHN;STINT;TOT;PC_PA;M;2007-05;3.58;;
CHN;STINT;TOT;PC_PA;M;2007-06;3.14;;
CHN;STINT;TOT;PC_PA;M;2007-07;3.14;;
CHN;STINT;TOT;PC_PA;M;2007-08;3.2;;
CHN;STINT;TOT;PC_PA;M;2007-09;3.64;;
CHN;STINT;TOT;PC_PA;M;2007-10;3.88;;
CHN;STINT;TOT;PC_PA;M;2007-11;5.02;;
CHN;STINT;TOT;PC_PA;M;2007-12;4.55;;
CHN;STINT;TOT;PC_PA;M;2008-01;4.27;;
CHN;STINT;TOT;PC_PA;M;2008-02;4.26;;
CHN;STINT;TOT;PC_PA;M;2008-03;4.39;;
CHN;STINT;TOT;PC_PA;M;2008-04;4.51;;
CHN;STINT;TOT;PC_PA;M;2008-05;4.38;;
CHN;STINT;TOT;PC_PA;M;2008-06;4.2;;
CHN;STINT;TOT;PC_PA;M;2008-07;4.47;;
CHN;STINT;TOT;PC_PA;M;2008-08;4.08;;
CHN;STINT;TOT;PC_PA;M;2008-09;4.14;;
CHN;STINT;TOT;PC_PA;M;2008-10;4.25;;
CHN;STINT;TOT;PC_PA;M;2008-11;3.55;;
CHN;STINT;TOT;PC_PA;M;2008-12;1.9;;
CHN;STINT;TOT;PC_PA;M;2009-01;2.3;;
CHN;STINT;TOT;PC_PA;M;2009-02;1.09;;
CHN;STINT;TOT;PC_PA;M;2009-03;1.27;;
CHN;STINT;TOT;PC_PA;M;2009-04;1.12;;
CHN;STINT;TOT;PC_PA;M;2009-05;1.14;;
CHN;STINT;TOT;PC_PA;M;2009-06;1.2;;
CHN;STINT;TOT;PC_PA;M;2009-07;1.68;;
CHN;STINT;TOT;PC_PA;M;2009-08;1.7;;
CHN;STINT;TOT;PC_PA;M;2009-09;1.78;;
CHN;STINT;TOT;PC_PA;M;2009-10;1.81;;
CHN;STINT;TOT;PC_PA;M;2009-11;2.08;;
CHN;STINT;TOT;PC_PA;M;2009-12;1.86;;
CHN;STINT;TOT;PC_PA;M;2010-01;1.85;;
CHN;STINT;TOT;PC_PA;M;2010-02;1.94;;
CHN;STINT;TOT;PC_PA;M;2010-03;1.91;;
CHN;STINT;TOT;PC_PA;M;2010-04;1.73;;
CHN;STINT;TOT;PC_PA;M;2010-05;2.02;;
CHN;STINT;TOT;PC_PA;M;2010-06;3.69;;
CHN;STINT;TOT;PC_PA;M;2010-07;2.48;;
CHN;STINT;TOT;PC_PA;M;2010-08;2.44;;
CHN;STINT;TOT;PC_PA;M;2010-09;2.56;;
CHN;STINT;TOT;PC_PA;M;2010-10;2.75;;
CHN;STINT;TOT;PC_PA;M;2010-11;3.38;;
CHN;STINT;TOT;PC_PA;M;2010-12;4.94;;
CHN;STINT;TOT;PC_PA;M;2011-01;4.98;;
CHN;STINT;TOT;PC_PA;M;2011-02;4.84;;
CHN;STINT;TOT;PC_PA;M;2011-03;4.02;;
CHN;STINT;TOT;PC_PA;M;2011-04;3.94;;
CHN;STINT;TOT;PC_PA;M;2011-05;4.24;;
CHN;STINT;TOT;PC_PA;M;2011-06;5.91;;
CHN;STINT;TOT;PC_PA;M;2011-07;5.89;;
CHN;STINT;TOT;PC_PA;M;2011-08;5.19;;
CHN;STINT;TOT;PC_PA;M;2011-09;5.69;;
CHN;STINT;TOT;PC_PA;M;2011-10;5.67;;
CHN;STINT;TOT;PC_PA;M;2011-11;5.73;;
CHN;STINT;TOT;PC_PA;M;2011-12;5.57;;
CHN;STINT;TOT;PC_PA;M;2012-01;6.8;;
CHN;STINT;TOT;PC_PA;M;2012-02;5.36;;
CHN;STINT;TOT;PC_PA;M;2012-03;4.72;;
CHN;STINT;TOT;PC_PA;M;2012-04;4.37;;
CHN;STINT;TOT;PC_PA;M;2012-05;4.04;;
CHN;STINT;TOT;PC_PA;M;2012-06;3.7;;
CHN;STINT;TOT;PC_PA;M;2012-07;3.46;;
CHN;STINT;TOT;PC_PA;M;2012-08;3.59;;
CHN;STINT;TOT;PC_PA;M;2012-09;4.12;;
CHN;STINT;TOT;PC_PA;M;2012-10;3.78;;
CHN;STINT;TOT;PC_PA;M;2012-11;3.82;;
CHN;STINT;TOT;PC_PA;M;2012-12;3.97;;
CHN;STINT;TOT;PC_PA;M;2013-01;3.77;;
CHN;STINT;TOT;PC_PA;M;2013-02;3.71;;
CHN;STINT;TOT;PC_PA;M;2013-03;3.52;;
CHN;STINT;TOT;PC_PA;M;2013-04;3.63;;
CHN;STINT;TOT;PC_PA;M;2013-05;3.84;;
CHN;STINT;TOT;PC_PA;M;2013-06;6.65;;
CHN;STINT;TOT;PC_PA;M;2013-07;5.09;;
CHN;STINT;TOT;PC_PA;M;2013-08;5.4;;
CHN;STINT;TOT;PC_PA;M;2013-09;5.58;;
CHN;STINT;TOT;PC_PA;M;2013-10;5.14;;
CHN;STINT;TOT;PC_PA;M;2013-11;6.43;;
CHN;STINT;TOT;PC_PA;M;2013-12;6.96;;
CHN;STINT;TOT;PC_PA;M;2014-01;6.76;;
CHN;STINT;TOT;PC_PA;M;2014-02;5.14;;
CHN;STINT;TOT;PC_PA;M;2014-03;4.84;;
CHN;STINT;TOT;PC_PA;M;2014-04;4.64;;
CHN;STINT;TOT;PC_PA;M;2014-05;4.5;;
CHN;STINT;TOT;PC_PA;M;2014-06;4.59;;
CHN;STINT;TOT;PC_PA;M;2014-07;4.57;;
CHN;STINT;TOT;PC_PA;M;2014-08;4.47;;
CHN;STINT;TOT;PC_PA;M;2014-09;4.44;;
CHN;STINT;TOT;PC_PA;M;2014-10;4.26;;
CHN;STINT;TOT;PC_PA;M;2014-11;4.22;;
CHN;STINT;TOT;PC_PA;M;2014-12;5.22;;
CHN;STINT;TOT;PC_PA;M;2015-01;4.98;;
CHN;STINT;TOT;PC_PA;M;2015-02;5.41;;
CHN;STINT;TOT;PC_PA;M;2015-03;5.18;;
CHN;STINT;TOT;PC_PA;M;2015-04;4.1;;
CHN;STINT;TOT;PC_PA;M;2015-05;3.11;;
CHN;STINT;TOT;PC_PA;M;2015-06;3.35;;
CHN;STINT;TOT;PC_PA;M;2015-07;3.21;;
CHN;STINT;TOT;PC_PA;M;2015-08;3.05;;
CHN;STINT;TOT;PC_PA;M;2015-09;3.16;;
CHN;STINT;TOT;PC_PA;M;2015-10;3.19;;
CHN;STINT;TOT;PC_PA;M;2015-11;3.06;;
CHN;STINT;TOT;PC_PA;M;2015-12;2.97;;
CHN;STINT;TOT;PC_PA;M;2016-01;3.19;;
CHN;STINT;TOT;PC_PA;M;2016-02;2.95;;
CHN;STINT;TOT;PC_PA;M;2016-03;2.77;;
CHN;STINT;TOT;PC_PA;M;2016-04;2.95;;
CHN;STINT;TOT;PC_PA;M;2016-05;2.89;;
CHN;STINT;TOT;PC_PA;M;2016-06;2.87;;
CHN;STINT;TOT;PC_PA;M;2016-07;2.87;;
CHN;STINT;TOT;PC_PA;M;2016-08;2.77;;
CHN;STINT;TOT;PC_PA;M;2016-09;2.81;;
CHN;STINT;TOT;PC_PA;M;2016-10;2.91;;
CHN;STINT;TOT;PC_PA;M;2016-11;3.35;;
CHN;STINT;TOT;PC_PA;M;2016-12;4.77;;
CHN;STINT;TOT;PC_PA;M;2017-01;4.57;;
CHN;STINT;TOT;PC_PA;M;2017-02;5.51;;
CHN;STINT;TOT;PC_PA;M;2017-03;4.86;;
CHN;STINT;TOT;PC_PA;M;2017-04;4.4;;
CHN;STINT;TOT;PC_PA;M;2017-05;4.86;;
CHN;STINT;TOT;PC_PA;M;2017-06;5.13;;
CHN;STINT;TOT;PC_PA;M;2017-07;4.35;;
CHN;STINT;TOT;PC_PA;M;2017-08;4.48;;
CHN;STINT;TOT;PC_PA;M;2017-09;4.59;;
CHN;STINT;TOT;PC_PA;M;2017-10;4.7;;
CHN;STINT;TOT;PC_PA;M;2017-11;4.76;;
CHN;STINT;TOT;PC_PA;M;2017-12;5.55;;
CHN;STINT;TOT;PC_PA;M;2018-01;4.85;;
CHN;STINT;TOT;PC_PA;M;2018-02;4.49;;
CHN;STINT;TOT;PC_PA;M;2018-03;4.8;;
CHN;STINT;TOT;PC_PA;M;2018-04;4.37;;
CHN;STINT;TOT;PC_PA;M;2018-05;4.54;;
CHN;STINT;TOT;PC_PA;M;2018-06;4.63;;
CHN;STINT;TOT;PC_PA;M;2018-07;3.93;;
CHN;STINT;TOT;PC_PA;M;2018-08;3.23;;
CHN;STINT;TOT;PC_PA;M;2018-09;3.12;;
CHN;STINT;TOT;PC_PA;M;2018-10;3.22;;
CHN;STINT;TOT;PC_PA;M;2018-11;3.37;;
CHN;STINT;TOT;PC_PA;M;2018-12;3.87;;
CHN;STINT;TOT;PC_PA;M;2019-01;3.24;;
CHN;STINT;TOT;PC_PA;M;2019-02;2.91;;
CHN;STINT;TOT;PC_PA;M;2019-03;3.08;;
CHN;STINT;TOT;PC_PA;M;2019-04;3;;
CHN;STINT;TOT;PC_PA;M;2019-05;3.15;;
CHN;STINT;TOT;PC_PA;M;2019-06;3.6;;
CHN;STINT;TOT;PC_PA;M;2019-07;3.16;;
CHN;STINT;TOT;PC_PA;M;2019-08;3.11;;
CHN;STINT;TOT;PC_PA;M;2019-09;3.3;;
CHN;STINT;TOT;PC_PA;M;2019-10;3.46;;
CHN;STINT;TOT;PC_PA;M;2019-11;3.33;;
CHN;STINT;TOT;PC_PA;M;2019-12;3.49;;
CHN;STINT;TOT;PC_PA;M;2020-01;3.67;;
CHN;STINT;TOT;PC_PA;M;2020-02;2.98;;
CHN;STINT;TOT;PC_PA;M;2020-03;2.55;;
CHN;STINT;TOT;PC_PA;M;2020-04;2.32;;
CHN;STINT;TOT;PC_PA;M;2020-05;2.13;;
CHN;STINT;TOT;PC_PA;M;2020-06;2.54;;
CHN;STINT;TOT;PC_PA;M;2020-07;2.76;;
CHN;STINT;TOT;PC_PA;M;2020-08;2.97;;
CHN;STINT;TOT;PC_PA;M;2020-09;2.99;;
CHN;STINT;TOT;PC_PA;M;2020-10;3.18;;
CHN;STINT;TOT;PC_PA;M;2020-11;3.56;;
CHN;STINT;TOT;PC_PA;M;2020-12;3.33;;
CHN;STINT;TOT;PC_PA;M;2021-01;3.01;;
CHN;STINT;TOT;PC_PA;M;2021-02;3.25;;
CHN;STINT;TOT;PC_PA;M;2021-03;3.07;;
CHN;STINT;TOT;PC_PA;M;2021-04;2.82;;
CHN;STINT;TOT;PC_PA;M;2021-05;2.84;;
CHN;STINT;TOT;PC_PA;M;2021-06;2.93;;
CHN;STINT;TOT;PC_PA;M;2021-07;2.82;;
CHN;STINT;TOT;PC_PA;M;2021-08;2.86;;
CHN;STINT;TOT;PC_PA;M;2021-09;2.77;;
CHN;STINT;TOT;PC_PA;M;2021-10;2.72;;
CHN;STINT;TOT;PC_PA;M;2021-11;2.94;;
CHN;STINT;TOT;PC_PA;M;2021-12;3.08;;
CHN;STINT;TOT;PC_PA;M;2022-01;3.32;;
CHN;STINT;TOT;PC_PA;M;2022-02;3.2;;
CHN;STINT;TOT;PC_PA;M;2022-03;3.17;;
CHN;STINT;TOT;PC_PA;M;2022-04;2.99;;
CHN;STINT;TOT;PC_PA;M;2022-05;2.81;;
CHN;STINT;TOT;PC_PA;M;2022-06;2.76;;
CHN;STINT;TOT;PC_PA;M;2022-07;2.79;;
CHN;STINT;TOT;PC_PA;M;2022-08;2.5;;
CHN;STINT;TOT;PC_PA;M;2022-09;2.36;;
CHN;STINT;TOT;PC_PA;M;2022-10;2.43;;
CHN;STINT;TOT;PC_PA;M;2022-11;2.68;;
CHN;STINT;TOT;PC_PA;M;2022-12;2.79;;
DEU;STINT;TOT;PC_PA;A;1960;5.099.167;;
DEU;STINT;TOT;PC_PA;A;1961;3.593.333;;
DEU;STINT;TOT;PC_PA;A;1962;3.421.667;;
DEU;STINT;TOT;PC_PA;A;1963;3.980.833;;
DEU;STINT;TOT;PC_PA;A;1964;4.089.167;;
DEU;STINT;TOT;PC_PA;A;1965;5.135;;
DEU;STINT;TOT;PC_PA;A;1966;6.626.667;;
DEU;STINT;TOT;PC_PA;A;1967;42.675;;
DEU;STINT;TOT;PC_PA;A;1968;3.808.333;;
DEU;STINT;TOT;PC_PA;A;1969;5.785.833;;
DEU;STINT;TOT;PC_PA;A;1970;9.406.667;;
DEU;STINT;TOT;PC_PA;A;1971;7.148.334;;
DEU;STINT;TOT;PC_PA;A;1972;5.610.833;;
DEU;STINT;TOT;PC_PA;A;1973;121.425;;
DEU;STINT;TOT;PC_PA;A;1974;99.025;;
DEU;STINT;TOT;PC_PA;A;1975;4.959.167;;
DEU;STINT;TOT;PC_PA;A;1976;4.248.333;;
DEU;STINT;TOT;PC_PA;A;1977;4.365;;
DEU;STINT;TOT;PC_PA;A;1978;3.7;;
DEU;STINT;TOT;PC_PA;A;1979;6.686.666;;
DEU;STINT;TOT;PC_PA;A;1980;9.536.667;;
DEU;STINT;TOT;PC_PA;A;1981;12.105;;
DEU;STINT;TOT;PC_PA;A;1982;8.878.333;;
DEU;STINT;TOT;PC_PA;A;1983;5.776.667;;
DEU;STINT;TOT;PC_PA;A;1984;5.985.833;;
DEU;STINT;TOT;PC_PA;A;1985;5.448.333;;
DEU;STINT;TOT;PC_PA;A;1986;4.635;;
DEU;STINT;TOT;PC_PA;A;1987;40.325;;
DEU;STINT;TOT;PC_PA;A;1988;4.330.833;;
DEU;STINT;TOT;PC_PA;A;1989;7.118.333;;
DEU;STINT;TOT;PC_PA;A;1990;8.488.334;B;
DEU;STINT;TOT;PC_PA;A;1991;9.246.667;;
DEU;STINT;TOT;PC_PA;A;1992;95.175;;
DEU;STINT;TOT;PC_PA;A;1993;7.295;;
DEU;STINT;TOT;PC_PA;A;1994;5.364.167;;
DEU;STINT;TOT;PC_PA;A;1995;4.531.667;;
DEU;STINT;TOT;PC_PA;A;1996;3.305;;
DEU;STINT;TOT;PC_PA;A;1997;3.325;;
DEU;STINT;TOT;PC_PA;A;1998;3.544.167;;
DEU;STINT;TOT;PC_PA;A;1999;29.635;;
DEU;STINT;TOT;PC_PA;A;2000;4.391.767;;
DEU;STINT;TOT;PC_PA;A;2001;4.261.783;;
DEU;STINT;TOT;PC_PA;A;2002;3.318.592;;
DEU;STINT;TOT;PC_PA;A;2003;2.333.467;;
DEU;STINT;TOT;PC_PA;A;2004;2.106.325;;
DEU;STINT;TOT;PC_PA;A;2005;2.184.675;;
DEU;STINT;TOT;PC_PA;A;2006;3.079.225;;
DEU;STINT;TOT;PC_PA;A;2007;4.277.608;;
DEU;STINT;TOT;PC_PA;A;2008;4.634.233;;
DEU;STINT;TOT;PC_PA;A;2009;1.228.358;;
DEU;STINT;TOT;PC_PA;A;2010;0.81095;;
DEU;STINT;TOT;PC_PA;A;2011;13.906;;
DEU;STINT;TOT;PC_PA;A;2012;0.5731834;;
DEU;STINT;TOT;PC_PA;A;2013;0.2206667;;
DEU;STINT;TOT;PC_PA;A;2014;0.2099333;;
DEU;STINT;TOT;PC_PA;A;2015;-0.01936667;;
DEU;STINT;TOT;PC_PA;A;2016;-0.2636917;;
DEU;STINT;TOT;PC_PA;A;2017;-0.32905;;
DEU;STINT;TOT;PC_PA;A;2018;-0.3220917;;
DEU;STINT;TOT;PC_PA;A;2019;-0.3563333;;
DEU;STINT;TOT;PC_PA;A;2020;-0.42515;;
DEU;STINT;TOT;PC_PA;A;2021;-0.5487667;;
DEU;STINT;TOT;PC_PA;A;2022;0.3418;;
DNK;STINT;TOT;PC_PA;Q;1987-Q1;10,7;;
DNK;STINT;TOT;PC_PA;Q;1987-Q2;9.966.666;;
DNK;STINT;TOT;PC_PA;Q;1987-Q3;9.9;;
DNK;STINT;TOT;PC_PA;Q;1987-Q4;9.866.667;;
DNK;STINT;TOT;PC_PA;Q;1988-Q1;8.833.333,00;;
DNK;STINT;TOT;PC_PA;Q;1988-Q2;9.057.067;;
DNK;STINT;TOT;PC_PA;Q;1988-Q3;8.372.262;;
DNK;STINT;TOT;PC_PA;Q;1988-Q4;8.103.726;;
DNK;STINT;TOT;PC_PA;Q;1989-Q1;8.155.463,00;;
DNK;STINT;TOT;PC_PA;Q;1989-Q2;8.872.421;;
DNK;STINT;TOT;PC_PA;Q;1989-Q3;9.457.815;;
DNK;STINT;TOT;PC_PA;Q;1989-Q4;1.112.435;;
DNK;STINT;TOT;PC_PA;Q;1990-Q1;1.223.516,00;;
DNK;STINT;TOT;PC_PA;Q;1990-Q2;1.140.029;;
DNK;STINT;TOT;PC_PA;Q;1990-Q3;1.052.292;;
DNK;STINT;TOT;PC_PA;Q;1990-Q4;1.055.366;;
DNK;STINT;TOT;PC_PA;Q;1991-Q1;1.048.084,00;;
DNK;STINT;TOT;PC_PA;Q;1991-Q2;9.959.291;;
DNK;STINT;TOT;PC_PA;Q;1991-Q3;9.565.931;;
DNK;STINT;TOT;PC_PA;Q;1991-Q4;9.666.096;;
DNK;STINT;TOT;PC_PA;Q;1992-Q1;1.009.464,00;;
DNK;STINT;TOT;PC_PA;Q;1992-Q2;1.030.986;;
DNK;STINT;TOT;PC_PA;Q;1992-Q3;115.339;;
DNK;STINT;TOT;PC_PA;Q;1992-Q4;1.485.264;;
DNK;STINT;TOT;PC_PA;Q;1993-Q1;1.508.731,00;;
DNK;STINT;TOT;PC_PA;Q;1993-Q2;9.339.445;;
DNK;STINT;TOT;PC_PA;Q;1993-Q3;1.097.518;;
DNK;STINT;TOT;PC_PA;Q;1993-Q4;8.071.033;;
DNK;STINT;TOT;PC_PA;Q;1994-Q1;6.330.409,00;;
DNK;STINT;TOT;PC_PA;Q;1994-Q2;6.111.657;;
DNK;STINT;TOT;PC_PA;Q;1994-Q3;6.447.404;;
DNK;STINT;TOT;PC_PA;Q;1994-Q4;6.319.642;;
DNK;STINT;TOT;PC_PA;Q;1995-Q1;649.543,00;;
DNK;STINT;TOT;PC_PA;Q;1995-Q2;6.854.634;;
DNK;STINT;TOT;PC_PA;Q;1995-Q3;6.110.099;;
DNK;STINT;TOT;PC_PA;Q;1995-Q4;5.350.968;;
DNK;STINT;TOT;PC_PA;Q;1996-Q1;4.451.957,00;;
DNK;STINT;TOT;PC_PA;Q;1996-Q2;39.251;;
DNK;STINT;TOT;PC_PA;Q;1996-Q3;3.893.764;;
DNK;STINT;TOT;PC_PA;Q;1996-Q4;3.662.975;;
DNK;STINT;TOT;PC_PA;Q;1997-Q1;3.647.101,00;;
DNK;STINT;TOT;PC_PA;Q;1997-Q2;3.641.817;;
DNK;STINT;TOT;PC_PA;Q;1997-Q3;3.646.961;;
DNK;STINT;TOT;PC_PA;Q;1997-Q4;3.988.632;;
DNK;STINT;TOT;PC_PA;Q;1998-Q1;3.897.252,00;;
DNK;STINT;TOT;PC_PA;Q;1998-Q2;4.214.172;;
DNK;STINT;TOT;PC_PA;Q;1998-Q3;4.473.636;;
DNK;STINT;TOT;PC_PA;Q;1998-Q4;4.503.257;;
DNK;STINT;TOT;PC_PA;Q;1999-Q1;3.653.841,00;;
DNK;STINT;TOT;PC_PA;Q;1999-Q2;3.131.643;;
DNK;STINT;TOT;PC_PA;Q;1999-Q3;3.185.189;;
DNK;STINT;TOT;PC_PA;Q;1999-Q4;3.780.602;;
DNK;STINT;TOT;PC_PA;Q;2000-Q1;3.944.808,00;;
DNK;STINT;TOT;PC_PA;Q;2000-Q2;4.722.313;;
DNK;STINT;TOT;PC_PA;Q;2000-Q3;5.843.611;;
DNK;STINT;TOT;PC_PA;Q;2000-Q4;547.807;;
DNK;STINT;TOT;PC_PA;Q;2001-Q1;5.259.234,00;;
DNK;STINT;TOT;PC_PA;Q;2001-Q2;5.061.774;;
DNK;STINT;TOT;PC_PA;Q;2001-Q3;4.724.493;;
DNK;STINT;TOT;PC_PA;Q;2001-Q4;3.765.156;;
DNK;STINT;TOT;PC_PA;Q;2002-Q1;3.626.012,00;;
DNK;STINT;TOT;PC_PA;Q;2002-Q2;3.708.496;;
DNK;STINT;TOT;PC_PA;Q;2002-Q3;3.569.688;;
DNK;STINT;TOT;PC_PA;Q;2002-Q4;327.068;;
DNK;STINT;TOT;PC_PA;Q;2003-Q1;2.825.114,00;;
DNK;STINT;TOT;PC_PA;Q;2003-Q2;2.474.657;;
DNK;STINT;TOT;PC_PA;Q;2003-Q3;2.182.986;;
DNK;STINT;TOT;PC_PA;Q;2003-Q4;2.210.658;;
DNK;STINT;TOT;PC_PA;Q;2004-Q1;2.172.709,00;;
DNK;STINT;TOT;PC_PA;Q;2004-Q2;2.191.492;;
DNK;STINT;TOT;PC_PA;Q;2004-Q3;2.212.614;;
DNK;STINT;TOT;PC_PA;Q;2004-Q4;2.203.374;;
DNK;STINT;TOT;PC_PA;Q;2005-Q1;2.190.468,00;;
